GEOID,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG 
54542,687878567,11107050,265.591,4.288,45.920297,-88.715510 
54545,112778901,24546631,43.544,9.478,46.136882,-89.830455 
54546,558090282,6314914,215.480,2.438,46.299672,-90.694721 
54547,563363033,50036443,217.516,19.319,46.211350,-90.106130 
54548,229180496,53556262,88.487,20.678,45.865998,-89.831729 
54550,62214878,10103612,24.021,3.901,46.361796,-90.276637 
54552,901072131,66982505,347.906,25.862,45.939245,-90.316610 
54554,224927909,29870770,86.845,11.533,46.053432,-89.049262 
54555,821743486,22068258,317.277,8.521,45.705551,-90.404624 
54556,230437284,1922768,88.972,0.742,45.535094,-90.297332 
54557,239531916,56544700,92.484,21.832,46.211775,-89.747843 
54558,110588006,20769004,42.698,8.019,45.925286,-89.499516 
54559,355016401,4131508,137.073,1.595,46.495208,-90.491230 
54560,90740106,13408049,35.035,5.177,46.036677,-89.552305 
54561,43095503,5508925,16.639,2.127,46.097545,-89.513401 
54562,374920294,60656015,144.758,23.419,45.802654,-89.079344 
54563,107532917,1754728,41.519,0.678,45.460162,-90.970548 
54564,457171527,8604703,176.515,3.322,45.604132,-89.961429 
54565,266018123,1089346,102.710,0.421,46.284828,-90.465513 
54566,337820023,7769337,130.433,3.000,45.420139,-88.601253 
54568,197319840,34246272,76.186,13.223,45.958050,-89.653069 
54601,190466263,3285934,73.539,1.269,43.806197,-91.140529 
54603,23704449,1155612,9.152,0.446,43.856762,-91.241935 
54610,331659933,21620102,128.055,8.348,44.365117,-91.831714 
54611,140210401,0,54.136,0.000,44.447712,-90.952180 
54612,401244600,785179,154.921,0.303,44.249551,-91.501347 
54613,189656076,55161089,73.227,21.298,44.075585,-89.923744 
54614,210793723,3689,81.388,0.001,43.904933,-90.952867 
54615,777208082,9179403,300.082,3.544,44.260458,-90.813297 
54616,230775419,238893,89.103,0.092,44.300810,-91.223510 
54618,258092236,3969130,99.650,1.532,43.963629,-90.285854 
54619,266400477,34633,102.858,0.013,43.757305,-90.774176 
54621,97772732,195895,37.750,0.076,43.656295,-91.080952 
54622,149107953,24370183,57.571,9.409,44.273358,-91.773881 
54623,135702448,16793,52.395,0.006,43.732988,-91.006259 
54624,169569812,5964344,65.471,2.303,43.461506,-91.131141 
54625,16336105,0,6.307,0.000,44.133418,-91.525003 
54626,173431174,3382588,66.962,1.306,43.219646,-91.054037 
54627,211683332,1212147,81.731,0.468,44.171387,-91.226981 
54628,193639365,103268,74.765,0.040,43.372994,-91.026177 
54629,274741466,34350189,106.078,13.263,44.174054,-91.639340 
54630,203854630,1754201,78.709,0.677,44.122714,-91.372889 
54631,272939215,212274,105.382,0.082,43.285012,-90.830887 
54632,121100514,4448855,46.757,1.718,43.568829,-91.146482 
54634,385851101,294840,148.978,0.114,43.581681,-90.422391 
54635,222423014,42637,85.878,0.016,44.402904,-91.045552 
54636,214172183,2883978,82.692,1.114,44.002965,-91.224012 
54637,903226,0,0.349,0.000,43.878545,-90.270235 
54638,143607866,18942,55.447,0.007,43.800046,-90.404193 
54639,249665850,645557,96.397,0.249,43.601953,-90.637797 
54641,9657660,1035059,3.729,0.400,44.270653,-90.330093 
54642,244951075,1498098,94.576,0.578,44.152077,-91.044942 
54643,237716,38178,0.092,0.015,44.186970,-90.638180 
54644,162468241,1337347,62.729,0.516,44.036084,-91.063408 
54645,1257948,0,0.486,0.000,43.321145,-90.932642 
54646,434889113,41939262,167.912,16.193,44.113755,-90.098056 
54648,186930275,93750,72.174,0.036,43.829433,-90.652586 
54650,80355999,626625,31.026,0.242,43.910343,-91.227022 
54651,149715837,293716,57.806,0.113,43.723631,-90.573137 
54652,93345365,210461,36.041,0.081,43.460478,-90.762275 
54653,44677128,18901,17.250,0.007,43.816086,-90.901434 
54654,1871878,2764,0.723,0.001,43.269653,-90.964018 
54655,233425177,12855,90.126,0.005,43.371015,-90.759096 
54656,647269394,1366694,249.912,0.528,43.990087,-90.803190 
54657,70560768,64818,27.244,0.025,43.188044,-90.895886 
54658,93947328,1635508,36.273,0.631,43.682130,-91.168090 
54659,146583371,48213,56.596,0.019,44.299071,-91.114785 
54660,395596766,6262812,152.741,2.418,43.982544,-90.494405 
54661,134913557,18053118,52.090,6.970,44.057603,-91.467828 
54664,203264966,523836,78.481,0.202,43.488330,-90.642904 
54665,456546487,463076,176.274,0.179,43.531972,-90.928690 
54666,590789111,27283574,228.105,10.534,44.170133,-90.449668 
54667,225890309,517048,87.217,0.200,43.663803,-90.859989 
54669,132780240,2436792,51.267,0.941,43.911245,-91.083899 
54670,139862055,0,54.001,0.000,43.837369,-90.485849 
54701,222497801,2978230,85.907,1.150,44.751984,-91.514998 
54703,205697450,9470955,79.420,3.657,44.834611,-91.520448 
54720,12676323,1340458,4.894,0.518,44.804142,-91.435752 
54721,164909375,3010404,63.672,1.162,44.633744,-92.082731 
54722,373149016,5012150,144.074,1.935,44.711812,-91.096003 
54723,79535748,16039136,30.709,6.193,44.610579,-92.419425 
54724,412780433,5567591,159.375,2.150,45.105047,-91.486480 
54725,258657152,1018244,99.868,0.393,45.073212,-91.990956 
54726,213800088,840523,82.549,0.325,44.937235,-91.025904 
54727,363106464,1116553,140.196,0.431,44.953953,-91.159106 
54728,327377472,17608978,126.401,6.799,45.308101,-91.637835 
54729,430858464,29744392,166.355,11.484,44.945626,-91.392954 
54730,360135152,8694974,139.049,3.357,45.018910,-91.719575 
54731,125718687,830916,48.540,0.321,45.349837,-91.090398 
54732,286011714,8073393,110.430,3.117,45.144614,-91.170492 
54733,118879614,117632,45.900,0.045,45.278660,-91.850182 
54734,85484013,127583,33.006,0.049,45.098741,-92.125756 
54736,327380213,9727803,126.402,3.756,44.598579,-91.906496 
54737,56051865,2614085,21.642,1.009,44.718395,-91.981576 
54738,258201543,244790,99.692,0.095,44.588229,-91.488743 
54739,263877485,2235980,101.884,0.863,44.859764,-91.701174 
54740,235569814,609403,90.954,0.235,44.751437,-92.166807 
54741,248498339,223481,95.946,0.086,44.620349,-90.974612 
54742,270385327,1438452,104.396,0.555,44.766442,-91.267012 
54745,340868553,18633823,131.610,7.195,45.251132,-91.123401 
54746,113024820,914528,43.639,0.353,44.553241,-90.880056 
54747,292299979,397857,112.858,0.154,44.401401,-91.512110 
54748,106369531,4658637,41.070,1.799,45.075083,-91.263020 
54749,99813586,33334,38.538,0.013,44.948045,-92.107164 
54750,164549959,11045455,63.533,4.265,44.613789,-92.294549 
54751,588828220,12893290,227.348,4.978,44.850670,-91.931558 
54754,221042682,3669293,85.345,1.417,44.427159,-90.753321 
54755,704718023,6809117,272.093,2.629,44.575768,-91.681302 
54756,185721769,10396916,71.708,4.014,44.468071,-91.939604 
54757,406678283,20663384,157.019,7.978,45.237197,-91.522349 
54758,412412939,260270,159.234,0.100,44.557943,-91.216523 
54759,133669775,18738925,51.610,7.235,44.489082,-92.129260 
54760,371928,0,0.144,0.000,44.424047,-91.206361 
54761,105913467,695488,40.893,0.269,44.623256,-92.178330 
54762,127983034,180709,49.415,0.070,45.246189,-91.993135 
54763,143541633,337774,55.422,0.130,45.179864,-91.881737 
54765,29769,0,0.011,0.000,45.169133,-91.685590 
54766,341263652,369919,131.763,0.143,45.340713,-90.858047 
54767,216880138,2053224,83.738,0.793,44.823835,-92.267998 
54768,325627316,3462515,125.725,1.337,44.957090,-90.929805 
54769,81507914,16854623,31.470,6.508,44.528229,-92.239712 
54770,177300492,337293,68.456,0.130,44.548564,-91.371914 
54771,401814429,1627168,155.141,0.628,44.936960,-90.812536 
54772,155522176,898025,60.047,0.347,45.100596,-91.881707 
54773,188607447,61939,72.822,0.024,44.389993,-91.296378 
54801,489019527,36989848,188.812,14.282,45.878861,-91.942767 
54805,86373663,811112,33.349,0.313,45.412053,-92.023417 
54806,686984923,21903260,265.246,8.457,46.552396,-90.870143 
54810,117442760,14182853,45.345,5.476,45.457085,-92.374415 
54812,238535570,508245,92.099,0.196,45.392528,-91.882516 
54813,140705894,4113224,54.327,1.588,45.652939,-92.044813 
54814,380231662,12002194,146.808,4.634,46.863246,-90.901161 
54817,418838549,42543606,161.714,16.426,45.669726,-91.546559 
54819,430041150,7693521,166.040,2.970,45.486919,-91.305291 
54820,284326976,1800907,109.779,0.695,46.572526,-91.565044 
54821,478607291,32244256,184.791,12.450,46.216959,-91.166168 
54822,123915220,3824641,47.844,1.477,45.400937,-91.694413 
54824,97461607,2666200,37.630,1.029,45.484715,-92.539887 
54826,126963705,6425022,49.021,2.481,45.495241,-92.159669 
54827,111952230,5213410,43.225,2.013,46.788281,-91.096741 
54828,158666399,14371400,61.261,5.549,45.840986,-91.294248 
54829,344785562,18720418,133.122,7.228,45.566650,-92.047243 
54830,929901115,47318008,359.037,18.270,46.106014,-92.225683 
54832,273393994,9313824,105.558,3.596,46.319287,-91.343441 
54835,369314917,5460487,142.593,2.108,45.691601,-91.247086 
54836,339276482,1255838,130.995,0.485,46.454438,-92.195041 
54837,454997673,13413367,175.676,5.179,45.674284,-92.357709 
54838,598010456,30290975,230.893,11.695,46.258711,-91.818892 
54839,120648056,430873,46.582,0.166,46.361577,-91.139982 
54840,659903628,24930406,254.790,9.626,45.751262,-92.692383 
54841,938845,0,0.362,0.000,45.606667,-91.778611 
54842,16294379,17897,6.291,0.007,46.505367,-91.854667 
54843,1139738456,156998025,440.055,60.617,46.023604,-91.293027 
54844,157253811,14494406,60.716,5.596,46.804784,-91.233188 
54845,17312756,42364,6.684,0.016,45.797327,-92.193787 
54846,81058432,169695,31.297,0.066,46.378316,-90.720238 
54847,426797915,17857428,164.788,6.895,46.579326,-91.399850 
54848,483949435,12393963,186.854,4.785,45.516039,-91.103822 
54849,234764986,8974152,90.643,3.465,46.481097,-91.725407 
54850,201396990,7046228,77.760,2.721,46.940645,-90.570830 
54853,241937700,19654664,93.413,7.589,45.568137,-92.450171 
54854,206502849,12133969,79.731,4.685,46.650380,-91.667167 
54855,186313128,457107,71.936,0.176,46.378032,-90.831029 
54856,598231167,5327628,230.978,2.057,46.442747,-91.129309 
54857,721645,74091,0.279,0.029,45.596234,-91.605637 
54858,49952730,3851386,19.287,1.487,45.519382,-92.457844 
54859,469160121,34174482,181.144,13.195,46.123003,-91.803653 
54861,12326462,0,4.759,0.000,46.614971,-90.656678 
54862,115136906,1207040,44.455,0.466,45.778701,-91.142381 
54864,131765955,410806,50.875,0.159,46.613354,-91.790631 
54865,159106060,283502,61.431,0.109,46.739717,-91.374991 
54867,85274326,1383847,32.925,0.534,45.821698,-91.203122 
54868,543235824,13985042,209.745,5.400,45.525662,-91.707548 
54870,233373594,26055468,90.106,10.060,45.709205,-91.775310 
54871,288111430,18130198,111.240,7.000,45.749634,-92.002023 
54872,161205924,17222988,62.242,6.650,45.777070,-92.401715 
54873,696492136,26599329,268.917,10.270,46.339278,-91.697041 
54874,381398722,5063175,147.259,1.955,46.565542,-91.942807 
54875,286257615,9743249,110.525,3.762,45.965643,-91.692217 
54876,264106950,36592789,101.972,14.129,45.836042,-91.493513 
54880,445435453,30117003,171.984,11.628,46.590874,-92.128310 
54888,247666528,12368571,95.625,4.776,45.974818,-91.866955 
54889,181091270,10781608,69.920,4.163,45.415113,-92.170107 
54891,190535913,2086052,73.566,0.805,46.699590,-90.964839 
54893,408331853,44656108,157.658,17.242,45.878675,-92.325953 
54895,274657888,5647217,106.046,2.180,45.449432,-91.460760 
54896,1121109204,18789425,432.863,7.255,45.817173,-90.881747 
54901,43209771,3014935,16.683,1.164,44.062759,-88.535773 
54902,90833598,4078218,35.071,1.575,43.946895,-88.540285 
54904,193387061,1724291,74.667,0.666,44.023400,-88.623839 
54909,248611671,1396076,95.990,0.539,44.280703,-89.367441 
54911,21469493,795064,8.289,0.307,44.281533,-88.381003 
54913,163044771,63970,62.952,0.025,44.335996,-88.399970 
54914,46115057,239727,17.805,0.093,44.280847,-88.452037 
54915,40643729,853673,15.693,0.330,44.243351,-88.355904 
54921,201740522,893401,77.892,0.345,44.295220,-89.559173 
54922,122997954,690873,47.490,0.267,44.544821,-88.762140 
54923,350565576,16424845,135.354,6.342,43.997757,-88.966832 
54927,585886,21829,0.226,0.008,44.103128,-88.654369 
54928,28407561,471550,10.968,0.182,44.746498,-88.874634 
54929,309074246,4570305,119.334,1.765,44.636591,-88.739379 
54930,240871010,960303,93.001,0.371,44.032633,-89.554853 
54931,674590,0,0.260,0.000,44.274505,-88.679132 
54932,78267623,1534962,30.219,0.593,43.832002,-88.590949 
54933,2535941,115359,0.979,0.045,44.670474,-88.703194 
54934,869623,3392,0.336,0.001,44.002969,-88.839265 
54935,40825661,2363708,15.763,0.913,43.773660,-88.436782 
54937,295748402,2059250,114.189,0.795,43.792050,-88.390935 
54940,225097408,6613704,86.911,2.554,44.220370,-88.842561 
54941,83925309,32445590,32.404,12.527,43.844703,-88.992882 
54942,53456653,41622,20.640,0.016,44.294108,-88.547362 
54943,317698391,1717384,122.664,0.663,44.132814,-89.590410 
54944,175455252,1871135,67.744,0.722,44.324687,-88.626957 
54945,272040217,3908450,105.035,1.509,44.568660,-89.136883 
54946,18110,0,0.007,0.000,44.336605,-89.144400 
54947,120392172,1034564,46.484,0.399,44.203594,-88.698749 
54948,36677975,9311,14.161,0.004,44.780628,-88.872845 
54949,163842309,2590178,63.260,1.000,44.483988,-88.915485 
54950,215530154,2398803,83.217,0.926,44.657207,-88.918098 
54952,72857464,1002541,28.130,0.387,44.201040,-88.329484 
54956,158939630,1623240,61.367,0.627,44.182337,-88.527574 
54960,271355545,4176747,104.771,1.613,43.941908,-89.219067 
54961,319742964,7079677,123.453,2.733,44.410185,-88.761656 
54962,122644457,1641475,47.353,0.634,44.486188,-89.030971 
54963,197933687,7508678,76.423,2.899,44.044194,-88.779090 
54964,92717659,4028679,35.798,1.555,43.921644,-88.717019 
54965,150183511,337186,57.986,0.130,44.167973,-89.043887 
54966,207699639,816116,80.193,0.315,44.210019,-89.504888 
54967,8519746,162586,3.289,0.063,44.126740,-88.975792 
54968,155490262,3761800,60.035,1.452,43.846928,-89.136092 
54970,119891083,622570,46.290,0.240,44.072751,-89.098184 
54971,285295192,10387281,110.153,4.011,43.857164,-88.828882 
54974,68100196,281583,26.294,0.109,43.787591,-88.663488 
54977,99499684,1560761,38.417,0.603,44.461176,-89.171211 
54979,67425016,257154,26.033,0.099,43.872511,-88.536374 
54980,1263593,2962,0.488,0.001,43.983584,-88.767287 
54981,346260166,10516556,133.692,4.060,44.322663,-89.131504 
54982,322172746,7419062,124.392,2.865,44.072748,-89.290882 
54983,220401544,15836521,85.098,6.115,44.319336,-88.933068 
54984,197410645,3632172,76.221,1.402,44.190566,-89.223457 
54985,261910,0,0.101,0.000,44.075066,-88.518469 
54986,73448670,2545502,28.359,0.983,44.123302,-88.749906 
55001,68259472,2608488,26.355,1.007,44.898776,-92.819108 
55003,5404605,2877528,2.087,1.111,45.011625,-92.779163 
55005,50173235,2426942,19.372,0.937,45.396107,-93.218464 
55006,202584859,4524999,78.218,1.747,45.738266,-93.198939 
55007,307885484,3125803,118.875,1.207,45.971304,-93.117820 
55008,260226855,11969004,100.474,4.621,45.569488,-93.276632 
55009,315430799,6644404,121.789,2.565,44.483873,-92.865156 
55011,116435922,4360885,44.956,1.684,45.340740,-93.253313 
55012,59034630,3080295,22.793,1.189,45.437981,-92.788354 
55013,75945661,14354912,29.323,5.542,45.338628,-92.904839 
55014,48414947,7792085,18.693,3.009,45.161826,-93.127997 
55016,75565896,9800691,29.176,3.784,44.817691,-92.934622 
55017,78145049,1259207,30.172,0.486,45.672309,-93.436364 
55018,124806756,31946,48.188,0.012,44.423972,-92.996175 
55019,52337543,168959,20.208,0.065,44.419113,-93.248224 
55020,64710384,573701,24.985,0.222,44.575540,-93.373569 
55021,468431136,30707363,180.862,11.856,44.299725,-93.277222 
55024,230471647,3087273,88.986,1.192,44.627069,-93.124971 
55025,203955199,20909194,78.748,8.073,45.263234,-93.022024 
55026,14242848,3424352,5.499,1.322,44.535111,-92.346008 
55027,306995912,188721,118.532,0.073,44.406375,-92.609424 
55029,189730,0,0.073,0.000,45.638337,-93.198359 
55030,98989478,1362766,38.220,0.526,45.839093,-93.089519 
55031,102560278,57674,39.599,0.022,44.612517,-92.962163 
55032,180518160,6247582,69.698,2.412,45.586267,-92.988000 
55033,365312757,19632918,141.048,7.580,44.713192,-92.862254 
55036,736896,0,0.285,0.000,45.871218,-93.119643 
55037,791594045,9123962,305.636,3.523,46.038859,-92.785172 
55038,128378943,11313451,49.567,4.368,45.174163,-92.980823 
55040,256898883,7787765,99.189,3.007,45.466135,-93.280188 
55041,379719375,31344928,146.610,12.102,44.394193,-92.320188 
55042,63394698,5587605,24.477,2.157,44.987819,-92.909500 
55043,10053431,5444753,3.882,2.102,44.940578,-92.768835 
55044,166105749,5006349,64.134,1.933,44.642146,-93.276446 
55045,91800722,16941809,35.444,6.541,45.395323,-92.835009 
55046,120904206,3841178,46.681,1.483,44.441784,-93.424674 
55047,77711667,13567672,30.005,5.239,45.200429,-92.820729 
55049,124307880,185183,47.996,0.071,44.176279,-93.230762 
55051,507058498,17289973,195.776,6.676,45.928892,-93.303115 
55052,120631584,7141458,46.576,2.757,44.231016,-93.443661 
55053,111272238,4748,42.962,0.002,44.346522,-93.061351 
55054,3091142,0,1.193,0.000,44.570166,-93.350454 
55055,9171901,626822,3.541,0.242,44.874462,-92.998712 
55056,262885598,3920247,101.501,1.514,45.508583,-92.953884 
55057,323851741,6515098,125.040,2.515,44.470457,-93.176125 
55060,530896263,4247526,204.980,1.640,44.059126,-93.223482 
55063,432672937,14740044,167.056,5.691,45.838574,-92.902898 
55065,85120779,722369,32.865,0.279,44.550758,-93.024955 
55066,309770816,21472558,119.603,8.291,44.511917,-92.539217 
55068,111024610,5207772,42.867,2.011,44.735478,-93.062774 
55069,191950349,12405401,74.112,4.790,45.694026,-92.964487 
55070,70674457,751805,27.288,0.290,45.410032,-93.386985 
55071,13296407,3022822,5.134,1.167,44.821511,-92.998235 
55072,815037485,10494312,314.688,4.052,46.098193,-92.528531 
55073,71834115,4989339,27.735,1.926,45.272533,-92.814871 
55074,90041793,2811904,34.765,1.086,45.387779,-92.720032 
55075,14672534,1271997,5.665,0.491,44.888027,-93.040497 
55076,23673283,4015164,9.140,1.550,44.836066,-93.032174 
55077,48381465,2048144,18.680,0.791,44.819411,-93.067810 
55079,158937688,9872228,61.366,3.812,45.419467,-93.035393 
55080,168372794,6824641,65.009,2.635,45.666420,-93.222225 
55082,202584420,14541115,78.218,5.614,45.073127,-92.839768 
55084,62891572,2275011,24.283,0.878,45.462591,-92.716225 
55085,2113516,22641,0.816,0.009,44.669692,-92.963421 
55087,527255,0,0.204,0.000,44.248538,-93.394902 
55088,90360832,343219,34.889,0.133,44.523586,-93.383455 
55089,156494196,8380761,60.423,3.236,44.583779,-92.716416 
55090,258320,14730,0.100,0.006,45.053332,-92.957536 
55092,87418307,10014709,33.752,3.867,45.334105,-93.099817 
55101,2112308,133600,0.816,0.052,44.951483,-93.090649 
55102,8429721,708202,3.255,0.273,44.931901,-93.121291 
55103,5404150,287953,2.087,0.111,44.964258,-93.122627 
55104,15687982,121368,6.057,0.047,44.953894,-93.164446 
55105,9355438,492928,3.612,0.190,44.937180,-93.168279 
55106,22412229,1285152,8.653,0.496,44.963547,-93.049522 
55107,10642524,1380514,4.109,0.533,44.931070,-93.079172 
55108,10191628,50002,3.935,0.019,44.982481,-93.174776 
55109,30298031,1968399,11.698,0.760,45.014551,-93.025535 
